X,Y,OBJECTID,CafeID,InspectionID,CafeName,InspectionDate,Status,PermitNumber,ABRANumber,COONumber,COUNumber,CafeDescription,HasSitePlan,HasABRALicense,HasCOO,HasCOU,NumberOfTables,NumberOfADATables,TableSize,NumberOfChairs,HasFence,IsVisibleToPublic,HasCovering,NumberOfUmbrella,UmbrellaClearanceWhenOpen,ClearanceOfAwning,FenceHeight,NumberOfGates,WidthOfGate,GateTypeCode,HeightOfPlanter,OtherBorder,WidthOfCafe,DepthOfCafe,TotalSquareFootage,WidthOfAisle,LengthOfClearSidewalkPath,DistanceToNearestIntersection,NameOfIntersection,DistanceToNearestCrosswalk,HasStreetTreeWithIn20ft,IsTreeGratedWithIn20ft,HasBusStopWithIn20ft,HasBusShelterWithIn20ft,HasStreetLightWithIn20ft,HasTrashCanWithIn20ft,HasTrafficSignalWithIn20ft,HasParkingMeterWithIn20ft,HasLoadingZoneWithIn20FtOfCurb,HasMetParkingWithIn20FtOfCurb,HasEnteranceWithIn20FtOfCurb,HasBusZoneWithIn20FtOfCurb,HasNoParkingWithIn20FtOfCurb,HasRushHourAM,HasRushHourPM,ValetParkingName,ValetParkingManager,ValetParkingPermitNumber,ValetParkingSpace,HasValetParkingSign,ParkingSignTypeID,HasFollowUpAppt,DoesCafeOperateInJanuary,DoesCafeOperateInFebruary,DoesCafeOperateInMarch,DoesCafeOperateInApril,DoesCafeOperateInMay,DoesCafeOperateInJune,DoesCafeOperateInJuly,DoesCafeOperateInAugust,DoesCafeOperateInSeptember,DoesCafeOperateInOctober,DoesCafeOperateInNovember,DoesCafeOperateInDecember,StartHourForOpening1,EndHourForOpening1,OperatesOnSunInOpening1,OperatesOnMonInOpening1,OperatesOnTueInOpening1,OperatesOnWedInOpening1,OperatesOnThuInOpening1,OperatesOnFriInOpening1,OperatesOnSatInOpening1,StartHourForOpening2,EndHourForOpening2,OperatesOnSunInOpening2,OperatesOnMonInOpening2,OperatesOnTueInOpening2,OperatesOnWedInOpening2,OperatesOnThuInOpening2,OperatesOnFriInOpening2,OperatesOnSatInOpening2,StartHourOfValetOpening1,EndHourOfValetOpening1,ValetOperatesOnSunInOpening1,ValetOperatesOnMonInOpening1,ValetOperatesOnTueInOpening1,ValetOperatesOnWedInOpening1,ValetOperatesOnThuInOpening1,ValetOperatesOnFriInOpening1,ValetOperatesOnSatInOpening1,StartHourOfValetOpening2,EndHourOfValetOpening2,ValetOperatesOnSunInOpening2,ValetOperatesOnMonInOpening2,ValetOperatesOnTueInOpening2,ValetOperatesOnWedInOpening2,ValetOperatesOnThuInOpening2,ValetOperatesOnFriInOpening2,ValetOperatesOnSatInOpening2,LastUpdateDate,Address,Ward,Quadrant,ANC,SMD,Zoning,ZipCode,NeighborhoodClusters,NeighborhoodNames,BID,AWI,EDZ,NIF,HistoricDistrict,PUD,CFAR,PSA,PD,XCoord,YCoord,OwnerName,InspectionComment,Longitude,Latitude
-77.023619418299518,38.900386080012105,322,1283,1300,CUBA,2012-12-11T11:58:30.000Z,Unknown,,,1003446,1200089,UNENCLOSED,0,0,1,1,14,,2X2,44,0,0,1,7,,,,,,,,,83,6,498,2,6,10,H ST NW AND 9TH ST NW,10,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,,,,,0,,1,1,1,1,1,1,1,0,0,0,0,0,0,11:30 AM,11:00 PM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-11T11:52:24.000Z,801 9TH STREET NW,2,NW,2C,2C03,DD/C-3-C,20001,Cluster 8,Downtown,Downtown BID,,,,,,,102,1,397951.37,136947.56,CUBA,,-80.03142069,38.86103206
-77.024328543893219,38.897073739997204,323,1284,1301,GORDON BIERSCH CAF'E,2012-12-11T12:04:37.000Z,Unknown,,,,,UNENCLOSED,0,0,0,0,12,,4X4,48,1,0,1,7,6,,,,5,,2,,87,8,696,4,5,10,9TH ST AND F ST NW.,10,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-11T12:00:25.000Z,900 F STREET NW,2,NW,2C,2C03,DD/C-4,20004,Cluster 8,Penn Quarter,Downtown BID,,,,Downtown Historic District,,,101,1,397889.76,136579.88,GORDON BIERSCH CAF'E,,-80.03551388,38.85761163
-77.024328543893219,38.897073739997204,324,1284,1563,GORDON BIERSCH CAF'E,2013-08-02T17:56:23.000Z,Unknown,,,,,UNENCLOSED,0,1,0,0,12,,4X4,48,1,0,1,7,6,,,,5,,2,,87,8,696,4,4,10,9TH ST AND F ST NW.,10,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-11T12:00:25.000Z,900 F STREET NW,2,NW,2C,2C03,DD/C-4,20004,Cluster 8,Penn Quarter,Downtown BID,,,,Downtown Historic District,,,101,1,397889.76,136579.88,GORDON BIERSCH CAF'E,This location has NO permit or COU on site for the sidewalk café.  Also this location only have 4 feet of space between tree box space and café fence,-80.03551388,38.85761163
-77.024312224199463,38.897556411027409,325,1285,1303,MC CORMICK & SCHMICK'S,2012-12-11T12:16:22.000Z,Unknown,,070947,C069820,CU1200160,UNENCLOSED,0,1,1,1,4,,3X3,16,1,1,1,6,11,,9,,7,Movable,2,,58,9,522,9,6,70,F ST AND 9TH ST NW,70,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,,,,,0,,1,1,1,1,1,1,1,1,0,0,0,0,0,10:00 AM, 2:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-11T12:11:35.000Z,901 F STREET NW,2,NW,2C,2C03,,20004,Cluster 8,Chinatown,Downtown BID,,,,Downtown Historic District,,,101,1,397891.19,136633.46,MC CORMICK & SCHMICK'S,,-80.03491742,38.85811008
-77.025266694070311,38.90202336459879,326,1286,1304,RESTAURANT BAR ACADIANA,2012-12-11T12:24:46.000Z,Unknown,PA15676,072593,104048,15676,UNENCLOSED,0,1,1,1,25,,2X2,52,1,1,1,12,7,10,,,,Movable,4,,66,16,1056,10,10,50,NEW YORK AVE @9TH ST NW,65,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM,10:30 PM,0,1,1,1,1,1,1,,,0,0,0,0,0,0,0,11:00 AM,11:00 PM,0,1,0,1,1,1,1,,,0,0,0,0,0,0,0,2012-12-11T12:19:50.000Z,901 NEW YORK AVENUE NW,2,NW,2F,2F06,,20001,Cluster 8,Downtown,Downtown BID,,,,,901 New York Avenue N.W.,,101,1,397808.53,137129.35,RESTAURANT BAR ACADIANA,,-80.02939677,38.86272315
-77.043126950938458,38.90189526293684,327,1287,1305,CITIES CAF'E,2012-12-11T12:32:48.000Z,Unknown,,,C01102914,CU120019,UNENCLOSED,0,0,1,1,32,,3X3,67,1,1,1,6,10,,,,,Movable,2,,81,18,1458,4,15,120,19TH ST AND I ST NW,120,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,,,,,0,,1,0,1,1,1,1,1,1,1,1,1,1,1,11:30 AM, 2:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-11T12:27:33.000Z,919 19TH STREET NW,2,NW,2B,2B06,,20006,Cluster 6,Golden Triangle,Golden Triangle BID,,,,,,,207,2,396259.3,137115.71,CITIES CAF'E,"RUSH HOUR 7AM-9;30 AM/4PM -6:30PM",-80.02954863,38.86259627
-77.023714972096286,38.896526517438609,328,1289,1307,bruegger's,2012-12-13T10:54:54.000Z,Unknown,pa46346,,11000402,,unenclosed,0,0,1,0,3,,2x2,6,0,0,0,,,,,,,,,,34,4,136,7,10,90,9th st and e st nw,90,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1, 8:00 AM, 7:00 PM,1,1,1,1,1,1,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-13T10:51:30.000Z,505 9TH STREET NW,2,NW,2C,2C03,DD/C-4,20004,Cluster 8,Penn Quarter,Downtown BID,,,,Pennsylvania Avenue National Historic Site,,,102,1,397942.97,136519.12,bruegger's,,-80.03619025,38.85704638
-76.99526961470707,38.88258692507253,329,1290,1308,the chesapeake room,2012-12-13T11:04:19.000Z,Unknown,pa54227,,1001450,1200185,unenclosed,0,0,1,1,10,,2x2,32,0,0,0,,,15,,,,,,,50,15,750,3,10,15,e st se,20,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,,,,,0,,1,1,1,1,1,1,1,1,1,1,1,1,1, 8:00 AM, 2:00 AM,0,1,1,1,1,1,1,10:00 AM, 2:00 AM,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-13T10:56:55.000Z,501 8TH STREET SE,6,SE,6B,6B03,CHC/C-2-A,20003,Cluster 26,Capitol Hill,Capitol Hill BID,,,,Capitol Hill Historic District,,,107,1,400410.63,134971.46,the chesapeake room,,-80.05341496,38.84264721
-77.034252150191875,38.903004607931578,330,1291,1309,pizza autentica,2012-12-13T11:16:28.000Z,Unknown,,,1001852,,unenclosed,0,0,1,0,12,,2x2,22,1,0,1,1,,,,,6,Movable,2,,27,10,270,1,13,150,15th and k st nw,150,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,,,,,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM,10:00 PM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-13T11:09:02.000Z,1015 15TH STREET NW,2,NW,2F,2F03,C-4,20005,Cluster 8,Downtown,Downtown BID,,,,,,,207,2,397029.16,137238.53,pizza autentica,,-80.0281812,38.86373878
-77.034252150191875,38.903004607931578,331,1292,1310,starbucks,2012-12-13T11:22:58.000Z,Unknown,,,co19487,,unenclosed,0,0,1,0,11,,3,21,1,0,1,3,7,,4,,6,Bolted,2,,60,10,600,1.5,14,10,15th and k st nw,10,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0, 5:30 AM, 8:00 PM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-13T11:18:35.000Z,1015 15TH STREET NW,2,NW,2F,2F03,C-4,20005,Cluster 8,Downtown,Downtown BID,,,,,,,207,2,397029.16,137238.53,starbucks,,-80.0281812,38.86373878
-77.033820175524582,38.903257238240307,332,1293,1311,king of kabob,2012-12-13T11:29:40.000Z,Unknown,pa61069,088347,,,unenclosed,0,1,0,0,7,,3x3,28,1,0,1,7,,,42,,,Movable,6,,24,16,384,,15,300,l st nw,300,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,,,,,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM,12:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-13T11:25:03.000Z,1018 VERMONT AVENUE NW,2,NW,2F,2F03,C-4,20005,Cluster 8,Downtown,Downtown BID,,,,,,,207,2,397066.64,137266.56,king of kabob,,-80.02786911,38.86399952
-77.00619088097713,38.877791058744855,333,1294,1312,justins cafe,2012-12-13T11:40:59.000Z,Unknown,pa55394,083690,1001379,,unenclosed,1,1,1,0,1,,3x3,6,1,1,0,,,,,,,Movable,1,,48,20,960,8,8,100,l st se,90,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM, 1:00 AM,0,1,1,1,1,1,0,11:30 AM, 2:00 AM,1,0,0,0,0,0,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-13T11:32:04.000Z,1025 1ST STREET SE,6,SE,6D,6D07,C-3-C,20003,Cluster 27,Near Southeast,Capitol Riverfront BID,Near Southeast,,,,,,106,1,399463.01,134439.09,justins cafe,,-80.05933838,38.83769353
-77.031684881890868,38.903385034745732,334,1296,1313,brown bag,2012-12-13T11:56:56.000Z,Unknown,,,,,unenclosed,0,0,0,0,16,,square,32,0,0,0,,,,,,,,,,32,12,384,2,12,75,l st and 14th st nw,75,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM, 9:00 PM,0,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-13T11:50:51.000Z,1099 14TH STREET NW,2,NW,2F,2F03,C-4,20005,Cluster 8,Downtown,Downtown BID,,,,,,,101,1,397251.86,137280.68,brown bag,,-80.0277119,38.86413086
-77.026694676707194,38.901566774211929,335,1297,1314,againn,2012-12-17T11:52:10.000Z,Unknown,pa54130,082643,1101215,,unenclosed,0,1,1,0,22,,2x2,40,1,0,1,6,7,,2.5,,6,Movable,,,70,8,560,4,10,50,newyork and i st nw,50,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM,11:30 PM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-17T11:41:32.000Z,1099 NEW YORK AVENUE NW,2,NW,2F,2F06,DD/C-3-C,20001,Cluster 8,Downtown,Downtown BID,,,,,,,101,1,397684.65,137078.7,againn,,-80.02996068,38.86225199
-77.027383527324929,38.899531625872953,336,1298,1315,bibiana,2012-12-17T11:58:59.000Z,Unknown,,,,,unenclosed,0,0,0,0,7,,3x3,20,1,0,0,,,,3,,,,1.6,,57,9,513,4,,10,12th st nw,10,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,,,,,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-17T12:02:23.000Z,1100 H STREET NW,2,NW,2C,2C03,DD/C-4,20005,Cluster 8,Downtown,Downtown BID,,,,,,,101,1,397624.83,136852.8,bibiana,,-80.03247564,38.86015055
-77.027383527324929,38.899531625872953,337,1298,1316,bibiana,2012-12-17T12:03:14.000Z,Unknown,,,,,unenclosed,0,0,0,0,7,,3x3,20,1,0,0,,,,3,,,,1.6,,57,9,513,4,,10,12th st nw,10,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-17T12:02:23.000Z,1100 H STREET NW,2,NW,2C,2C03,DD/C-4,20005,Cluster 8,Downtown,Downtown BID,,,,,,,101,1,397624.83,136852.8,bibiana,close,-80.03247564,38.86015055
-77.02744598898326,38.900676754240649,338,1299,1317,sushi aoi,2012-12-17T12:09:37.000Z,Unknown,,076380,169155,,unenclosed,0,1,1,0,10,,2X2,31,0,0,1,4,,,,,,,,,24,15,360,3,15,22,11TH ST AND I ST NW,22,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,,,,,0,,0,1,1,1,1,1,1,0,0,0,0,0,0,10:00 AM, 2:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-17T12:00:49.000Z,1100 NEW YORK AVENUE NW,2,NW,2F,2F06,C-4,20005,Cluster 8,Downtown,Downtown BID,,,,,,,101,1,397619.45,136979.92,sushi aoi,,-80.03106042,38.86133309
-77.027389781395954,38.909513871315312,339,1300,1318,VERANDA,2012-12-17T12:17:46.000Z,Unknown,PA40220,073443,166580,0900170,UNENCLOSED,0,1,1,1,15,,2X4,56,1,1,1,3,8,,36,2,3,Bolted,36,,66,12,792,,6,16,11TH ST ANDP ST NW,16,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM,11:00 PM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-17T12:11:46.000Z,1100 P STREET NW,2,NW,2F,2F06,C-2-A,20001,Cluster 7,Logan Circle/Shaw,,,,Logan Circle,Shaw Historic District,,,307,3,397624.62,137960.91,VERANDA,,-80.02013756,38.87045824
-77.031591196589872,38.90400249300783,340,1301,1319,JIMMY JOHN,2012-12-17T12:22:57.000Z,Unknown,,,,,UNENCLOSED,0,0,0,0,6,,CIRCLE,24,0,0,1,3,7,,,,,,,,28,12,336,7,10,20,L ST /14TH ST NW,20,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM, 9:00 PM,0,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-17T12:19:18.000Z,1101 14TH STREET NW,2,NW,2F,2F03,C-4,20005,Cluster 8,Downtown,Downtown BID,,,,,,,307,3,397260.01,137349.22,JIMMY JOHN,,-80.02694877,38.86476843
-77.031591196589872,38.90400249300783,341,1301,1320,JIMMY JOHN,2012-12-17T12:25:18.000Z,Unknown,,,,,UNENCLOSED,0,0,0,0,6,,CIRCLE,24,0,0,1,3,7,,,,,,,,28,12,336,7,10,20,L ST /14TH ST NW,20,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM, 9:00 PM,0,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-17T12:19:18.000Z,1101 14TH STREET NW,2,NW,2F,2F03,C-4,20005,Cluster 8,Downtown,Downtown BID,,,,,,,307,3,397260.01,137349.22,JIMMY JOHN,NO PAPER WORK ON SITE.,-80.02694877,38.86476843
-77.027986504391407,38.929938852924245,342,1302,1321,WONDERLAND BALLROOM,2012-12-17T12:47:10.000Z,Unknown,PA26167,,15561,08008,UNENCLOSED,1,0,1,1,8,,3X3,38,0,0,1,9,6,,,,,,,,34,33,1122,5,6,10,11TH ST NW,10,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1, 5:00 PM,12:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-17T12:27:45.000Z,1101 KENYON STREET NW,1,NW,1A,1A06,C-2-A,20010,Cluster 2,Columbia Heights,,,,Columbia Heights,,,,302,3,397573.56,140228.27,WONDERLAND BALLROOM,,-79.99488089,38.8915452
-77.032446302010513,38.904027121879089,343,1303,1322,ZOUP,2012-12-17T12:54:18.000Z,Unknown,,,,,UNENCLOSED,0,0,0,0,5,,3x3,16,0,0,1,2,7,,,,,,,,39,4,156,3,7,20,l st /14th st nw,20,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,,,,,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM, 9:00 PM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-17T12:49:53.000Z,1101 VERMONT AVENUE NW,2,NW,2F,2F03,C-4,20005,Cluster 8,Downtown,Downtown BID,,,,,,,207,2,397185.84,137351.98,ZOUP,paper work was not on site.,-80.02691804,38.86479411
-77.01280782195262,38.916796288681581,344,1304,1323,dukem ethiopian cuisine,2012-12-18T10:47:45.000Z,Unknown,,072469,1102258,1200056,unenclosed,0,1,1,1,20,,2x3,40,1,1,0,,,12,36,,5,Bolted,,,11,52,572,4,,20,U ST AND 12TH ST NW,20,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1, 8:30 AM, 2:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-18T10:43:19.000Z,114 U STREET NW,5,NW,5C,5C04,R-4,20001,Cluster 21,Bloomingdale,,,,Bloomingdale and Eckington,,,,501,5,398889.46,138769.04,dukem ethiopian cuisine,,-80.01113732,38.87797467
-77.043871058725941,38.906114498645181,345,1305,1324,TAYLOR CAF'E,2012-12-18T10:53:19.000Z,Unknown,,,C01202338,,UNENCLOSED,0,0,1,0,10,,3X3,20,0,0,0,,,,,,,,,,26,6,156,7,15,70,19TH AND M ST NW,70,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,,,,,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-18T10:49:19.000Z,1200 19TH STREET NW,2,NW,2B,2B06,DC/C-3-C,20036,Cluster 6,Golden Triangle,Golden Triangle BID,,,,,,,208,2,396194.98,137584.11,TAYLOR CAF'E,,-80.02433338,38.86695337
-77.047651278137678,38.905813580423676,346,1306,1325,MEIWAH RESTAURANT,2012-12-18T10:59:23.000Z,Unknown,,,,,UNENCLOSED,0,0,0,0,24,,,48,0,0,0,,,,,,,,,,103,8,824,2,12,10,M ST /NEW HAMSHIRE AVE  NW,10,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM,12:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-18T10:55:26.000Z,1200 NEW HAMPSHIRE AVENUE NW,2,NW,2A,2A02,DC/CR,20037,Cluster 5,West End,Golden Triangle BID,,,,,,,208,2,395867.08,137550.87,MEIWAH RESTAURANT,,-80.02470351,38.86664418
-77.047651278137678,38.905813580423676,347,1307,1326,GRILL FISH,2012-12-18T11:08:00.000Z,Unknown,,,B17640,07043,UNENCLOSED,0,0,1,1,12,,,24,1,1,1,4,7,,36,2,3,Movable,36,,25,16,400,2,9,30,M ST /NEW HAMSHIRE AVE  NW,30,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM, 2:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-18T11:01:01.000Z,1200 NEW HAMPSHIRE AVENUE NW,2,NW,2A,2A02,DC/CR,20037,Cluster 5,West End,Golden Triangle BID,,,,,,,208,2,395867.08,137550.87,GRILL FISH,RETURN VISIT.,-80.02470351,38.86664418
-77.028548694350718,38.901020879607707,348,1308,1327,BOBBY'S VAN'S GRILL,2012-12-18T11:16:07.000Z,Unknown,P9347,073165,114754,1200197,UNENCLOSED,1,1,1,1,22,,3X3,86,1,1,0,,,7,,,6,Movable,,,175,11,1925,3,12,25,12TH ST AND F ST NW,25,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,11:00 AM, 2:00 AM,1,1,1,1,1,0,0,11:00 AM, 3:00 AM,0,0,0,0,0,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-18T11:10:59.000Z,1201 NEW YORK AVENUE NW,2,NW,2F,2F03,C-4,20005,Cluster 8,Downtown,Downtown BID,,,,,,,101,1,397523.81,137018.15,BOBBY'S VAN'S GRILL,,-80.0306348,38.86168872
-77.028315557279967,38.917200376138645,349,1309,1328,THE ISLANDER,2012-12-18T11:22:58.000Z,Unknown,B519320,024599,B176741,,UNENCLOSED,0,1,1,0,14,,2X2,26,1,0,0,,,,48,,6,Movable,48,,28,12,336,4,,12,12TH ST AND u ST NW,6,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,10:00 AM, 3:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-18T11:17:34.000Z,1201 U STREET NW,1,NW,1B,1B02,ARTS/CR,20009,Cluster 3,Cardozo/Shaw,,,,,Greater U Street Historic District,,,305,3,397544.59,138814.2,THE ISLANDER,,-80.01063431,38.87839468
-77.04307011003884,38.906660522555754,350,1310,1329,C F FOLKS CAF'E,2012-12-18T11:29:07.000Z,Unknown,,,B124362,,UNENCLOSED,0,0,1,0,14,,3X3,26,1,0,0,,,8,,,,Movable,3,,13,20,260,2,8,60,19TH AND JEFFERSON ST NW,60,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,,,,,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-18T11:24:45.000Z,1225 19TH STREET NW,2,NW,2B,2B02,DC/C-3-C,20036,Cluster 6,Golden Triangle,Golden Triangle BID,,,,Dupont Circle Historic District,,,208,2,396264.48,137644.69,C F FOLKS CAF'E,,-80.02365883,38.86751688
-77.063221630531942,38.906749456737437,351,1311,1330,MARTIN'S TAVERN,2012-12-18T11:37:02.000Z,Unknown,,,66221,0900001,UNENCLOSED,0,0,1,1,8,,3X4,26,1,0,0,,15,12,2,1,3,Movable,2,,10,20,200,3,6,6,N ST NW,6,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,,,,,0,,0,1,1,1,1,1,1,1,1,1,1,1,1,10:00 AM, 2:00 AM,1,1,1,1,1,1,1,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-18T11:31:39.000Z,1264 WISCONSIN AVENUE NW,2,NW,2E,2E05,C-2-A,20007,Cluster 4,Georgetown,Georgetown BID,,,,Georgetown Historic District,,,206,2,394516.63,137655.58,MARTIN'S TAVERN,,-80.02353757,38.86761818
-77.005464761054867,38.906972816844998,352,1312,1331,TYNAN COFFEE &TEA,2012-12-18T11:43:32.000Z,Unknown,,,,CU1200015,UNENCLOSED,0,0,0,1,12,,3X3,24,0,0,1,1,6,,,,,,,,49,8,392,7,7,25,PATTERSON ST NE,20,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,,,,,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2012-12-18T11:39:00.000Z,1275 1ST STREET NE,6,NE,6C,6C04,C-3-C,20002,Cluster 25,Near Northeast,NoMa BID,,,,,,,506,5,399526.21,137678.49,TYNAN COFFEE &TEA,,-80.02328246,38.86783128
